@relation 'FinalSampleData-weka.filters.unsupervised.attribute.Remove-R2-3,6-7,14,16-19,21-22,24-25,28_predicted'

@attribute NMF numeric
@attribute LC numeric
@attribute LC_1 numeric
@attribute NAD numeric
@attribute ' NUC' numeric
@attribute ' AGE' numeric
@attribute ' NMS' numeric
@attribute ' NMD' numeric
@attribute ' Entropy ' numeric
@attribute NDVE numeric
@attribute CFC numeric
@attribute NCC numeric
@attribute NFC numeric
@attribute predicteda2a numeric
@attribute a2a numeric

@data
124,3826,7300,45,55,520,1,15,5.250787,4,0,3,0,95.060432,95.171537
124,3826,7314,20,56,645,1,15,5.249293,4,0,0,0,95.09272,95.171537
124,3826,7300,45,55,520,1,15,5.250787,4,0,46,0,95.060432,95.171537
124,3826,7314,20,56,645,1,15,5.249293,4,0,104,0,95.095049,95.171537
124,3826,7300,45,55,520,1,15,5.250787,4,0,10,0,95.060432,95.171537
124,3826,7314,20,56,645,1,15,5.249293,4,0,2,0,95.09272,95.171537
124,3826,7300,45,55,520,1,15,5.250787,4,0,10,0,95.060432,95.171537
124,3826,7314,20,56,645,1,15,5.249293,4,0,10,0,95.09272,95.171537
124,3826,7300,45,55,520,1,15,5.250787,4,0,0,0,95.060432,95.171537
124,3826,7314,20,56,645,1,15,5.249293,4,0,0,0,95.09272,95.171537
124,3826,7300,45,55,520,1,15,5.250787,4,0,7,0,95.060432,95.171537
124,3719,7433,20,56,645,1,15,5.271655,4,0,21,0,95.087504,95.171537
124,3826,7300,45,55,520,1,15,5.250787,4,0,5,0,95.060432,95.171537
124,3782,7420,20,56,646,1,15,5.268282,4,0,20,0,95.087504,94.875053
124,3826,7300,45,55,527,1,15,5.250787,4,0,0,0,95.060432,95.038168
124,3826,7314,20,56,646,1,15,5.249293,4,0,23,0,95.09272,95.038168
124,3826,7300,45,55,527,1,15,5.250787,4,0,15,0,95.060432,95.038168
125,3867,7355,21,56,647,1,15,5.269787,4,0,68,0,94.788022,94.949066
135,3383,8559,50,55,497,1,19,5.472684,4,1,46,1,92.597364,93.695198
135,3314,8424,25,56,698,1,19,5.444726,4,5,326,4,89.274514,88.472622
135,3314,8410,50,55,497,1,19,5.446008,4,0,13,0,89.704202,88.472622
135,3271,8731,25,56,699,1,19,5.468696,4,0,0,0,89.364719,88.472622
138,3297,8857,51,55,497,1,20,5.515581,4,387,19205,250,88.887555,87.579618
135,3253,8759,24,56,701,1,19,5.472791,4,1,133,1,89.266972,89.425186
135,3253,8735,49,55,495,1,19,5.474714,4,14,1091,9,89.290807,89.425186
135,3171,8929,24,56,701,1,19,5.49319,4,2,67,1,89.223502,89.425186
135,3251,8785,49,55,495,1,19,5.49306,4,15,1366,10,89.24685,89.425186
135,3251,8809,24,56,701,1,19,5.49112,4,0,0,0,89.324212,89.425186
136,3159,8895,50,55,502,1,19,5.524868,4,12,465,7,89.211192,89.249671
136,3167,8989,25,56,689,1,19,5.531752,4,0,0,0,89.211954,89.133304
136,3193,8849,50,55,506,1,19,5.510909,4,0,0,0,89.217284,89.133304
136,3190,8878,25,56,689,1,19,5.508912,4,0,0,0,89.211954,89.133304
136,3193,8849,50,55,506,1,19,5.510909,4,0,87,0,89.220995,89.133304
137,3059,9041,25,56,689,1,19,5.530255,4,2,129,2,89.217019,89.133304
136,3192,8846,50,55,531,1,19,5.51035,4,40,2021,24,89.224527,89.133304
136,3192,8870,25,56,688,1,19,5.508404,4,6,313,2,89.217019,89.133304
136,3192,8846,50,55,531,1,19,5.51035,4,3,81,2,89.224527,89.133304
140,2818,9318,28,57,681,1,20,5.62558,4,18,1157,9,89.220286,89.010508
136,3192,8846,50,56,534,1,19,5.51035,4,10,316,0,89.22881,89.150327
136,3176,9004,25,57,699,1,19,5.537122,4,2,90,1,89.217019,89.150327
135,3187,8811,49,56,545,1,19,5.510426,4,5,455,4,89.228,89.150327
135,3213,8963,25,57,704,1,19,5.537123,4,2,339,1,89.217019,89.150327
134,3182,8808,48,56,541,1,19,5.507224,4,31,978,12,89.225337,89.252949
137,3158,8886,27,57,705,1,19,5.529121,4,1,6,0,89.212947,89.252949
134,3182,8808,48,56,541,1,19,5.507224,4,8,387,4,89.225337,89.252949
135,3182,8834,25,57,705,1,20,5.507183,4,2,21,0,89.2182,89.252949
134,3182,8808,48,56,541,1,19,5.507224,4,0,0,0,89.218093,89.252949
134,3181,8845,25,57,704,1,19,5.505282,4,1,152,1,89.217304,89.252949
134,3181,8815,48,56,543,1,19,5.507051,4,4,391,2,89.225337,89.252949
134,3181,8839,25,57,704,1,19,5.505183,4,0,9,0,89.211954,89.252949
134,3181,8815,48,56,543,1,19,5.507051,4,0,23,0,89.221805,89.252949
134,3101,8929,25,57,703,1,19,5.52576,4,0,0,0,89.211954,89.252949
134,3181,8815,48,56,539,1,19,5.507051,4,7,286,5,89.225337,89.252949
135,3140,8896,25,57,707,1,19,5.527202,4,28,1031,8,89.218458,89.252949
134,3181,8815,48,56,539,1,19,5.507051,4,1,96,1,89.225622,89.252949
143,3141,8905,29,60,666,1,19,5.542925,4,12,992,3,89.224049,89.252949
135,3181,8831,48,56,558,1,19,5.508252,4,0,4,0,89.218093,89.252949
135,3181,8855,26,57,703,1,19,5.506392,4,0,0,0,89.211954,89.252949
135,3181,8831,48,56,558,1,19,5.508252,4,1,170,2,89.225622,89.252949
135,3181,8855,26,57,703,1,19,5.506392,4,2,20,0,89.216373,89.252949
135,3181,8831,48,56,558,1,19,5.508252,4,3,197,3,89.225337,89.252949
138,3143,8965,26,61,707,1,19,5.514025,4,5,144,1,89.222609,89.252949
138,3143,8941,48,58,557,1,19,5.515868,4,3,121,0,89.224813,89.252949
138,3051,9101,26,61,711,1,19,5.544755,4,7,346,6,89.224049,89.252949
138,3042,9062,48,58,564,1,19,5.547163,4,4,427,3,89.22582,89.184474
138,2915,9213,26,61,707,1,19,5.560022,4,5,552,2,89.222609,88.830255
137,3041,9059,47,58,559,1,19,5.545951,4,8,230,3,89.22582,88.933156
140,2885,9255,27,61,697,1,19,5.595207,4,0,0,0,89.217545,88.933156
139,3041,9069,47,58,558,1,19,5.552605,4,0,0,0,89.218577,88.92335
139,3003,9131,26,61,701,1,19,5.553441,4,0,0,0,89.217545,88.92335
139,3041,9069,47,58,566,1,19,5.552605,4,0,0,0,89.218577,88.92335
139,3050,9110,26,61,700,1,19,5.550216,4,0,1,0,89.217545,88.92335
139,3041,9067,47,58,565,1,19,5.552568,4,0,17,0,89.219112,88.92335
139,3041,9089,26,61,700,1,19,5.549988,4,0,0,0,89.217545,88.92335
21,1439,1993,19,37,0,1,3,4.10677,4,273,43323,103,92.787137,89.982877
157,1602,10954,64,58,489,1,20,5.944581,4,11,45,1,89.303228,89.405278
157,1602,10976,43,61,601,1,20,5.942205,4,0,0,0,89.280418,89.405278
157,1602,10954,64,58,489,1,20,5.944581,4,1,119,0,89.30125,89.405278
158,1466,11116,44,61,594,1,20,5.970064,4,8,325,9,89.323627,89.339103
157,1603,10959,64,58,491,1,20,5.946776,4,11,975,5,89.301971,89.430255
157,1603,10981,43,61,600,1,20,5.944398,4,0,414,0,89.280953,89.430255
157,1603,10959,64,58,491,1,20,5.946776,4,0,0,0,89.297905,89.430255
157,1603,10981,43,61,598,1,20,5.944398,4,2,145,1,89.284132,89.471624
156,1601,10957,63,58,487,1,20,5.945331,4,59,1887,19,89.301971,89.471624
156,1601,10979,43,61,605,1,20,5.942956,4,0,0,0,89.280418,89.471624
156,1601,10957,63,58,487,1,20,5.945331,4,2,365,1,89.301971,89.471624
156,1601,10979,43,61,605,1,20,5.942956,4,1,84,1,89.284418,89.471624
156,1601,10957,63,58,487,1,20,5.945331,4,2,151,1,89.301971,89.471624
156,1588,10992,43,61,605,1,20,5.942484,4,0,0,0,89.280418,89.471624
156,1683,11023,62,58,487,1,20,5.944406,4,71,4377,42,89.301971,89.558076
163,930,12462,43,61,626,1,20,6.057477,4,2,80,2,89.406634,89.488081
163,930,12440,59,58,490,1,20,6.059414,4,4,291,3,89.498629,89.488081
163,930,12462,43,61,626,1,20,6.057477,4,0,0,0,89.404124,89.488081
163,928,12462,59,58,490,1,20,6.06413,4,1,103,1,89.431584,89.488081
163,928,12484,43,61,624,1,20,6.062193,4,57,2027,26,89.466156,89.488081
163,928,12462,59,58,490,1,20,6.06413,4,0,0,0,89.438237,89.488081
163,928,12484,43,61,624,1,20,6.062193,4,1,83,1,89.435738,89.488081
163,928,12462,59,58,490,1,20,6.06413,4,19,905,7,89.461637,89.488081
163,928,12486,43,61,624,1,20,6.062538,4,19,910,18,89.513473,89.488081
163,928,12462,59,58,494,1,20,6.06413,4,0,0,0,89.438237,89.488081
163,928,12484,43,61,624,1,20,6.062193,4,0,0,0,89.443441,89.488081
163,928,12462,59,58,494,1,20,6.06413,4,0,0,0,89.438237,89.488081
163,928,12484,43,61,624,1,20,6.062193,4,0,1088,0,89.434933,89.488081
165,973,12519,60,58,494,1,21,6.081872,4,8,207,2,90.014493,89.379149
163,928,12484,43,61,624,1,20,6.062193,4,3,142,1,89.444251,89.481885
163,928,12462,59,58,494,1,20,6.06413,4,0,8,0,89.438237,89.481885
163,928,12484,43,61,624,1,20,6.062193,4,0,0,0,89.443441,89.481885
163,928,12460,59,58,497,1,20,6.063925,4,1,11,0,89.434646,89.481885
166,443,12969,46,61,615,1,21,6.12548,4,0,0,0,90.353234,89.316239
163,928,12438,59,58,499,1,20,6.065845,4,96,6325,53,89.655802,89.538938
166,305,13175,45,61,627,1,20,6.130609,4,0,0,0,90.404825,90.256195
165,929,12447,59,58,520,1,20,6.072173,4,6,356,3,90.720672,90.486169
165,926,12474,43,61,628,1,20,6.070145,4,4,208,2,90.892615,90.486169
165,929,12441,59,58,517,1,20,6.071846,4,12,235,5,90.742502,90.486169
165,929,12463,43,61,628,1,20,6.069912,4,1,119,1,90.813629,90.486169
165,929,12441,59,58,517,1,20,6.071846,4,3,272,2,90.711092,90.486169
165,915,12503,43,61,627,1,20,6.072945,4,1,25,1,90.842324,90.486169
165,929,12441,59,58,515,1,20,6.071846,4,3,186,3,90.710282,90.486169
167,961,12495,43,61,634,1,20,6.082666,4,81,4299,26,90.835393,90.486169
165,929,12441,59,58,515,1,20,6.071846,4,12,265,4,90.742502,90.486169
166,918,12490,43,61,629,1,21,6.0791,4,2,22,1,90.834694,90.486169
165,929,12441,59,58,517,1,20,6.071846,4,10,761,8,90.744155,90.486169
166,921,12481,44,61,624,1,21,6.075554,4,1,31,0,90.788396,90.486169
165,929,12441,59,59,515,1,20,6.071846,4,0,0,0,90.774322,90.486169
167,733,12771,45,61,630,1,20,6.11687,4,0,6,0,90.713567,90.187891
165,926,12404,59,59,522,1,20,6.062645,4,1,131,1,91.043584,91.165793
165,926,12426,43,61,633,1,20,6.060714,4,0,0,0,91.008151,91.165793
165,926,12404,59,59,518,1,20,6.062645,4,0,152,1,91.043584,91.201286
165,926,12426,43,61,635,1,20,6.060714,4,26,812,6,91.019412,91.201286
165,926,12404,59,59,518,1,20,6.062645,4,42,1556,15,91.032293,91.201286
165,926,12426,43,61,635,1,20,6.060714,4,1,150,5,91.03102,91.201286
165,926,12404,59,59,518,1,20,6.062645,4,0,0,0,91.018236,91.201286
167,919,12441,43,61,621,1,20,6.068155,4,0,0,0,90.992167,91.201286
167,919,12419,58,59,508,1,20,6.070094,4,6,607,4,91.062229,91.201286
167,919,12441,43,61,621,1,20,6.068155,4,15,333,13,91.052705,91.201286
167,919,12419,58,59,508,1,20,6.070094,4,4,228,4,91.060577,91.201286
167,919,12441,43,61,621,1,20,6.068155,4,26,985,12,91.054358,91.201286
174,1140,12846,58,60,510,1,21,6.127655,4,16,228,2,90.406936,91.201286
167,919,12441,43,61,626,1,20,6.068155,4,25,1633,18,91.054358,91.288639
167,919,12419,58,60,513,1,20,6.070094,4,8,370,7,91.068916,91.288639
167,919,12441,43,61,626,1,20,6.068155,4,13,492,11,91.054358,91.288639
167,919,12419,58,60,513,1,20,6.070094,4,1,63,1,91.060077,91.288639
167,919,12441,43,61,626,1,20,6.068155,4,27,634,7,91.054358,91.288639
167,919,12419,58,60,513,1,20,6.070094,4,3,87,0,91.054868,91.288639
166,796,12490,44,61,618,1,20,6.090315,4,9,713,3,90.918354,91.215403
164,957,12299,58,60,519,1,20,6.06565,4,5,69,1,90.978843,91.302605
165,956,12324,43,61,616,1,20,6.065483,4,1,54,1,90.98432,91.302605
165,953,12305,57,60,528,1,20,6.067471,4,3,18,4,91.020653,91.302605
165,951,12431,43,61,618,1,20,6.075574,4,9,467,5,90.956932,91.302605
165,953,12305,58,60,530,1,20,6.067471,4,10,349,7,91.016741,91.302605
167,452,12872,44,61,640,1,21,6.124083,4,3,235,3,90.980448,91.302605
167,452,12848,58,60,522,1,21,6.126014,4,0,11,0,90.754414,91.337325
167,452,12872,44,61,640,1,21,6.124083,4,10,411,8,91.004034,91.337325
6,837,1055,2,48,451,1,3,1.840365,1,0,0,0,96.384408,95.518334
170,385,13859,60,60,528,1,21,6.165042,4,0,0,0,87.25691,87.219917
170,390,13896,46,61,637,1,21,6.163947,4,22,1058,9,87.264143,87.219917
170,385,13859,60,60,530,1,21,6.165042,4,0,9,0,87.25691,87.219917
172,512,14036,47,61,655,1,21,6.187996,4,2,149,1,87.437859,87.158244
170,385,13859,60,60,530,1,21,6.165042,4,0,0,0,87.25691,87.220844
170,385,13887,46,61,637,1,21,6.163137,4,0,3,0,87.262807,87.220844
170,385,13859,60,60,530,1,21,6.165042,4,5,236,3,87.277858,87.220844
172,388,13900,46,61,657,1,22,6.169032,4,0,0,0,87.246688,87.220844
170,385,13859,60,60,530,1,21,6.165042,4,5,0,0,87.25691,87.220844
170,385,13887,46,61,637,1,21,6.163137,4,13,375,4,87.285899,87.220844
170,385,13859,60,60,530,1,21,6.165042,4,47,1725,33,87.257358,87.220844
170,385,13887,46,61,637,1,21,6.163137,4,0,0,0,87.262807,87.220844
170,385,13859,60,60,530,1,21,6.165042,4,0,0,0,87.25691,87.220844
170,385,13887,46,61,637,1,21,6.163137,4,?,?,?,87.2671,87.220844
170,385,13859,60,60,530,1,21,6.165042,4,?,?,?,87.260438,87.220844
170,379,13907,46,61,640,1,21,6.166006,4,?,?,?,87.2671,87.220844
170,385,13859,60,60,526,1,21,6.165042,4,?,?,?,87.260438,87.220844
170,425,13929,46,61,639,1,21,6.165823,4,?,?,?,87.317689,87.220844
170,378,13872,60,60,524,1,21,6.166177,4,?,?,?,87.260438,87.220844
170,378,13900,46,61,639,1,21,6.164275,4,?,?,?,87.2671,87.220844
170,378,13872,60,60,524,1,21,6.166177,4,?,?,?,87.260438,87.220844
170,385,13897,46,61,638,1,21,6.164506,4,?,?,?,87.2671,87.220844
170,384,13872,60,60,524,1,21,6.166644,4,?,?,?,87.260438,87.220844
170,385,13897,46,61,638,1,21,6.164506,4,?,?,?,87.2671,87.391484
170,385,13869,60,60,524,1,21,6.166411,4,?,?,?,87.260438,87.391484
177,1315,15905,50,63,623,1,21,6.200577,4,?,?,?,89.361104,90.433815
185,1900,16528,62,60,513,1,21,6.283832,4,?,?,?,89.773676,90.366803
185,1953,16769,55,63,704,1,21,6.277951,4,?,?,?,89.774146,90.366803
185,1843,16705,62,60,517,1,21,6.281269,4,?,?,?,89.773676,90.366803
185,1843,16769,55,63,702,1,21,6.277951,4,?,?,?,89.774146,90.366803
4,93,107,2,48,296,1,3,1.520052,4,?,?,?,97.472875,96.60321
184,1845,16703,61,60,527,1,21,6.280289,4,?,?,?,89.741952,89.840564
184,1845,16767,55,63,699,1,21,6.276973,4,?,?,?,89.779569,89.840564
190,2147,17019,65,60,498,1,23,6.332767,4,?,?,?,89.653206,89.537893
190,2147,17083,59,63,713,1,23,6.329415,4,?,?,?,89.641841,89.537893
190,2147,17019,65,60,498,1,23,6.332767,4,?,?,?,89.653206,89.537893
190,2147,17083,59,63,713,1,23,6.329415,4,?,?,?,89.641841,89.537893
190,2147,17019,65,60,498,1,23,6.332767,4,?,?,?,89.653206,89.537893
191,2305,17351,60,63,694,1,23,6.342552,4,?,?,?,89.673415,89.534024
191,2305,17285,65,60,497,1,23,6.345857,4,?,?,?,89.653206,89.534024
191,2305,17351,60,63,694,1,23,6.342552,4,?,?,?,89.673415,89.534024
191,2305,17285,65,60,504,1,23,6.345857,4,?,?,?,89.653206,89.534024
192,2320,17396,60,63,703,1,23,6.352105,4,?,?,?,89.673415,89.534024
191,2305,17285,65,60,504,1,23,6.345857,4,?,?,?,89.653206,89.534024
191,2305,17351,60,63,701,1,23,6.342552,4,?,?,?,89.673415,89.534024
191,2305,17285,65,60,504,1,23,6.345857,4,?,?,?,89.653206,89.534024
191,2305,17351,60,63,701,1,23,6.342552,4,?,?,?,89.673415,89.534024
44,2740,3452,18,62,630,1,9,4.103583,1,?,?,?,94.440166,93.945313
201,4931,20659,68,60,486,1,23,6.432714,4,?,?,?,88.391426,88.392857
201,4932,20720,66,63,699,1,23,6.430311,4,?,?,?,88.383229,88.392857
201,4924,20684,70,60,486,1,23,6.433242,4,?,?,?,88.391426,88.392857
201,4931,20717,66,63,698,1,23,6.430159,4,?,?,?,88.383229,88.392857
201,4931,20661,70,60,486,1,23,6.432465,4,?,?,?,88.391426,88.392857
201,5003,20653,66,63,700,1,23,6.433388,4,?,?,?,88.383229,88.392857
201,5003,20597,70,60,483,1,23,6.435711,4,?,?,?,88.391426,88.392857
201,5003,20653,66,63,701,1,23,6.433388,4,?,?,?,88.383229,88.392857
201,5003,20597,70,60,483,1,23,6.435711,4,?,?,?,88.391426,88.392857
201,5003,20653,66,63,701,1,23,6.433388,4,?,?,?,88.383229,88.392857
201,5003,20597,70,60,483,1,23,6.435711,4,?,?,?,88.391426,88.392857
201,5003,20653,66,63,701,1,23,6.433388,4,?,?,?,88.383229,88.392857
201,5003,20597,70,60,483,1,23,6.435711,4,?,?,?,88.391426,88.392857
206,6420,22332,70,63,731,1,23,6.483021,4,?,?,?,88.077383,88.370221
206,6420,22274,73,60,473,1,23,6.485024,4,?,?,?,88.037068,88.370221
207,6153,22713,71,63,741,1,23,6.507595,4,?,?,?,87.817059,86.688181
205,6426,22280,73,60,475,1,23,6.485511,4,?,?,?,86.878266,86.752827
205,6426,22338,70,63,736,1,23,6.483509,4,?,?,?,87.000276,86.752827
205,6424,22280,73,60,477,1,23,6.485511,4,?,?,?,86.888945,86.752827
205,6424,22336,70,63,736,1,23,6.483239,4,?,?,?,86.989007,86.752827
205,6424,22280,73,60,477,1,23,6.485511,4,?,?,?,86.888945,86.752827
205,6424,22336,70,63,736,1,23,6.483239,4,?,?,?,86.989007,86.752827
205,6425,22319,73,60,480,1,23,6.486067,4,?,?,?,87.034243,86.752827
205,6425,22375,70,63,745,1,23,6.483804,4,?,?,?,87.385529,86.752827
207,6376,22368,75,60,505,1,23,6.495755,4,?,?,?,88.476828,88.242424
205,6425,22375,70,63,746,1,23,6.483804,4,?,?,?,88.164878,88.957768
208,6415,22505,74,60,491,1,23,6.513415,4,?,?,?,88.495346,88.888889
206,6487,22447,71,64,746,1,23,6.493069,4,?,?,?,88.451011,88.888889
206,6425,22321,73,61,487,1,23,6.487173,4,?,?,?,88.269778,88.785047
207,6425,22377,70,64,750,1,23,6.485233,4,?,?,?,88.446167,88.419571
207,6421,22331,73,61,502,1,23,6.488461,4,?,?,?,88.379943,88.419571
207,6425,22377,70,64,753,1,23,6.485233,4,?,?,?,88.446167,88.419571
209,6341,22437,75,62,496,1,23,6.50391,4,?,?,?,88.463285,88.357369
207,6425,22377,70,65,750,1,23,6.485233,4,?,?,?,88.446167,88.435852
207,6410,22344,73,63,497,1,23,6.489557,4,?,?,?,88.372764,88.435852
207,6425,22377,70,66,750,1,23,6.485233,4,?,?,?,88.446167,88.435852
209,6448,22442,73,63,523,1,24,6.497369,4,?,?,?,88.426313,88.435852
209,6488,22452,70,66,761,1,24,6.49738,4,?,?,?,88.442845,88.435852
209,6488,22396,73,63,523,1,24,6.499654,4,?,?,?,88.426313,88.435852
209,6629,22613,70,66,764,1,24,6.495208,4,?,?,?,88.39795,88.435852
209,6475,22419,73,63,525,1,24,6.500083,4,?,?,?,88.426758,88.435852
209,6462,22464,70,66,764,1,24,6.497816,4,?,?,?,88.442845,88.435852
209,6462,22404,73,63,539,1,24,6.500084,4,?,?,?,88.426758,88.435852
209,6467,22469,70,66,748,1,24,6.49828,4,?,?,?,88.442845,88.435852
5,82,106,2,65,766,1,2,1.927533,7,?,?,?,97.782043,97.906721
209,6467,22409,73,63,525,1,24,6.500549,4,?,?,?,88.426758,88.787533
209,6467,22469,70,66,751,1,24,6.49828,4,?,?,?,88.442845,88.787533
209,6467,22409,73,63,525,1,24,6.500549,4,?,?,?,88.426758,88.787533
210,6472,22474,70,66,768,1,25,6.499829,4,?,?,?,88.437062,88.696958
210,6472,22426,73,63,520,1,25,6.503506,4,?,?,?,88.413434,88.546752
210,6472,22486,70,66,754,1,25,6.501234,4,?,?,?,88.437062,88.546752
210,6472,22426,73,63,524,1,25,6.503506,4,?,?,?,88.418385,88.546752
210,6479,22497,70,66,757,1,25,6.501022,4,?,?,?,88.437062,88.546752
210,6510,22468,73,63,524,1,25,6.508952,4,?,?,?,88.422297,88.546752
210,6510,22528,70,66,739,1,25,6.506656,4,?,?,?,88.395373,88.546752
215,6504,22538,73,63,550,1,25,6.516195,4,?,?,?,88.389873,88.989102
216,6637,22733,70,66,753,1,25,6.527392,4,?,?,?,88.089976,88.922268
215,6504,22538,73,63,551,1,25,6.516195,4,?,?,?,88.374417,87.8734
215,6504,22598,69,66,767,1,25,6.513894,4,?,?,?,88.394622,87.8734
215,6474,22508,73,63,578,1,25,6.51087,4,?,?,?,88.371745,87.8734
215,6474,22568,69,66,767,1,25,6.508575,4,?,?,?,88.389884,87.8734
215,6474,22508,73,63,578,1,25,6.51087,4,?,?,?,88.371745,87.8734
215,6474,22568,69,66,767,1,25,6.508575,4,?,?,?,88.389884,87.8734
39,2148,2592,11,67,565,1,7,4.690041,1,?,?,?,94.846115,94.355171
227,8622,25028,82,63,552,1,25,6.71698,4,?,?,?,85.972375,85.12495
228,8776,25242,79,67,746,1,25,6.726041,4,?,?,?,86.364194,86.252285
228,8758,25200,84,63,554,1,25,6.727497,4,?,?,?,86.361474,86.252285
229,8758,25264,79,67,743,1,25,6.726394,4,?,?,?,86.346263,86.252285
228,8758,25200,84,63,554,1,25,6.727497,4,?,?,?,86.361474,86.252285
228,8767,25275,79,67,740,1,25,6.728106,4,?,?,?,86.360674,86.252285
228,8767,25215,84,63,554,1,25,6.730375,4,?,?,?,86.361474,86.252285
4,102,114,1,46,37,1,3,1.05359,6,?,?,?,96.637395,95.218057
229,8666,25392,79,68,745,1,25,6.731655,4,?,?,?,86.268673,86.614818
230,8476,25570,85,63,547,1,25,6.747136,4,?,?,?,86.274428,86.549469
229,8669,25397,79,68,743,1,25,6.731633,4,?,?,?,86.191332,85.337506
229,8669,25337,84,63,549,1,25,6.733884,4,?,?,?,86.234698,85.337506
229,8669,25397,79,68,743,1,25,6.731633,4,?,?,?,86.191332,85.337506
229,8669,25337,84,63,549,1,25,6.733884,4,?,?,?,86.234698,85.337506
231,8730,25532,80,68,733,1,25,6.748118,4,?,?,?,86.339337,86.754126
229,8669,25337,84,63,549,1,25,6.733884,4,?,?,?,86.234698,86.807611
229,8669,25397,79,68,743,1,25,6.731633,4,?,?,?,86.191332,86.807611
229,8669,25337,84,63,549,1,25,6.733884,4,?,?,?,86.234698,86.807611
229,8682,25410,79,69,746,1,25,6.730829,4,?,?,?,86.372743,86.807611
229,8682,25350,84,63,549,1,25,6.733075,4,?,?,?,86.357677,86.807611
229,8721,25449,79,69,747,1,25,6.730657,4,?,?,?,86.381532,86.807611
229,8760,25444,82,63,532,1,25,6.731728,4,?,?,?,86.340983,86.807611
229,8762,25496,79,70,745,1,25,6.728199,4,?,?,?,86.381532,86.807611
229,8716,25440,84,63,513,1,25,6.730452,4,?,?,?,86.367334,86.807611
229,8724,25494,79,70,736,1,25,6.729609,4,?,?,?,86.38178,86.807611
229,8716,25440,84,63,502,1,25,6.730452,4,?,?,?,86.367334,86.807611
229,8716,25486,79,70,736,1,25,6.728243,4,?,?,?,86.38178,86.807611
229,8716,25440,84,63,502,1,25,6.730452,4,?,?,?,86.367334,86.807611
235,8345,26117,80,70,764,1,25,6.762739,4,?,?,?,86.332565,86.280358
236,7995,26505,86,63,473,1,25,6.777226,4,?,?,?,86.272935,86.206897
236,7846,26696,81,70,755,1,25,6.771837,4,?,?,?,86.262295,86.12766
236,7846,26652,86,64,466,1,25,6.77413,4,?,?,?,86.265305,86.12766
236,7846,26696,81,70,755,1,25,6.771837,4,?,?,?,86.262295,86.12766
236,7846,26652,86,64,466,1,25,6.77413,4,?,?,?,86.265305,86.12766
237,7871,26725,81,70,771,1,25,6.776794,4,?,?,?,86.322222,86.12766
236,7847,26653,86,64,475,1,25,6.774262,4,?,?,?,86.265305,86.12766
236,7847,26697,81,70,762,1,25,6.771974,4,?,?,?,86.322222,86.12766
236,7847,26653,86,64,475,1,25,6.774262,4,?,?,?,86.265305,86.12766
236,7850,26700,81,70,758,1,25,6.772205,4,?,?,?,86.322222,86.12766
236,7847,26653,86,64,482,1,25,6.774262,4,?,?,?,86.265305,86.12766
240,8302,27176,84,70,744,1,25,6.800019,4,?,?,?,86.251725,85.835454
239,7928,26824,86,64,473,1,25,6.793693,4,?,?,?,86.264493,86.046512
239,7884,26908,81,70,746,1,25,6.796,4,?,?,?,86.259006,86.046512
239,7914,26820,86,64,489,1,25,6.793094,4,?,?,?,86.264493,86.046512
239,7881,26857,81,70,746,1,25,6.789748,4,?,?,?,86.259006,86.046512
8,416,804,1,89,51,1,3,2.185082,6,?,?,?,93.059401,91.555243
36,192,422,2,90,1331,1,8,4.239625,4,?,?,?,94.873446,93.822526
20,3,1951,17,68,52,1,3,3.5883,8,?,?,?,96.346615,97.388579
53,98,426,8,60,1963,1,12,4.928152,2,?,?,?,94.06706,95.670996
10,8,88,0,109,1299,1,9,2.522928,3,?,?,?,97.795864,97.435105
1,7,11,0,4,3800,1,1,0,3,?,?,?,99.459365,97.432905
95,0,4,94,1,0,1,19,0,1,?,?,?,77.680908,88.80814
33,0,0,33,1,0,1,3,0,1,?,?,?,94.210558,96.160558
509,0,0,509,1,0,4,28,0,1,?,?,?,42.777546,38.875306
2,27,39,1,2,38,1,1,0.890492,2,?,?,?,98.807985,97.204659
225,0,0,225,1,0,1,11,0,1,?,?,?,61.404155,68.274278
19,101,177,1,37,146,1,8,3.234896,5,?,?,?,96.766034,96.998828
744,28399,89373,158,9,19,6,55,8.545446,0,?,?,?,82.891454,82.60208
744,28123,89381,156,38,262,6,55,8.536499,1,?,?,?,82.918986,82.556962
744,28251,89167,168,9,24,6,55,8.546898,0,?,?,?,82.86472,82.65692
744,28041,89245,156,38,262,6,55,8.538037,1,?,?,?,82.876105,82.65692
744,28329,89245,168,9,24,6,55,8.547147,0,?,?,?,82.866002,82.65692
745,27984,89196,155,38,262,6,55,8.541325,1,?,?,?,83.007483,83.253709
745,28272,89194,167,9,26,6,55,8.550386,0,?,?,?,82.995519,83.253709
745,27984,89196,155,38,262,6,55,8.541325,1,?,?,?,83.007483,83.253709
745,28272,89194,167,9,26,6,55,8.550386,0,?,?,?,82.995519,83.253709
745,27984,89196,155,38,262,6,55,8.541325,1,?,?,?,83.007483,83.253709
745,28272,89194,167,9,26,6,55,8.550386,0,?,?,?,82.995519,83.253709
749,29297,90671,158,39,262,6,55,8.545632,1,?,?,?,84.557171,84.767866
749,29563,90643,170,9,24,6,55,8.554546,0,?,?,?,84.566467,84.767866
749,29275,90641,158,39,262,6,55,8.545531,1,?,?,?,84.530749,84.767866
749,29563,90643,170,9,24,6,55,8.554546,0,?,?,?,84.566467,84.767866
